canonical_address_id,address,territory,latitude,longitude,route_km,route_geometry_source,polyline_length_km,route_length_difference,boundary_source,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,status_reason,geographic_zone_analytics_only
n2323152083,улица Чкалова 92,Парканы,46.82769,29.52722,5.227,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152090,улица Пушкина 2,Парканы,46.83498,29.51208,3.325,,,,source-boundaries.geojson#bender (relation 12463379),,16,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152091,улица Пушкина 1,Парканы,46.83489,29.51173,3.312,,,,source-boundaries.geojson#bender (relation 12463379),,16,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152094,Комсомольская улица 1,Парканы,46.83525,29.51532,3.594,,,,source-boundaries.geojson#bender (relation 12463379),,17,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152095,Комсомольская улица 20,Парканы,46.83528,29.51582,3.618,,,,source-boundaries.geojson#bender (relation 12463379),,17,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152097,улица Котовского 2,Парканы,46.83517,29.51737,3.786,,,,source-boundaries.geojson#bender (relation 12463379),,18,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152098,улица Котовского 1,Парканы,46.83521,29.51788,3.786,,,,source-boundaries.geojson#bender (relation 12463379),,18,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152099,улица Ворошилова 2,Парканы,46.83514,29.5196,3.958,,,,source-boundaries.geojson#bender (relation 12463379),,18,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152107,Пионерская улица 9,Парканы,46.82795,29.52541,5.004,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152108,Пионерская улица 7,Парканы,46.82771,29.52439,4.922,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152109,улица Ворошилова 95,Парканы,46.8276,29.52373,4.853,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152111,Пионерская улица 32,Парканы,46.82736,29.52431,4.902,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152112,улица Ворошилова 97,Парканы,46.82729,29.52388,4.888,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152115,улица Фрунзе 122,Парканы,46.82355,29.52706,5.463,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152117,улица Ворошилова 25,Парканы,46.8333,29.52088,4.181,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152118,улица Ворошилова 27,Парканы,46.833,29.52103,4.216,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152119,улица Ворошилова 30,Парканы,46.8332,29.52032,4.178,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152120,улица Ворошилова 32а,Парканы,46.83278,29.52056,4.228,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152121,улица Ворошилова 90,Парканы,46.82765,29.52317,4.83,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152122,Пионерская улица 5,Парканы,46.82704,29.5219,4.826,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152123,улица Котовского 101,Парканы,46.82697,29.52142,4.755,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152124,улица Ворошилова 92,Парканы,46.82724,29.52363,4.886,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152125,Пионерская улица 30,Парканы,46.82714,29.52316,4.918,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152126,Пионерская улица 28,Парканы,46.82684,29.52209,4.83,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152127,улица Котовского 103,Парканы,46.82663,29.52163,4.796,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152128,улица Ворошилова 141,Парканы,46.82332,29.52652,5.374,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152130,улица Будённого 155,Парканы,46.82212,29.52715,5.62,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2323152131,улица Ворошилова 157,Парканы,46.82188,29.52721,5.626,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2323152132,улица Маяковского 165,Парканы,46.82127,29.52726,5.54,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152138,улица Котовского 31,Парканы,46.83224,29.51829,4.12,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152139,улица Котовского 26,Парканы,46.83251,29.5177,4.118,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152140,улица Котовского 28,Парканы,46.83216,29.51781,4.122,,,,source-boundaries.geojson#bender (relation 12463379),,19,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152145,Пионерская улица 100а,Парканы,46.82676,29.52091,4.803,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152146,улица Котовского 102,Парканы,46.8265,29.5212,4.796,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152148,Пионерская улица 26,Парканы,46.8261,29.51989,4.598,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152149,Комсомольская улица 109,Парканы,46.82633,29.5192,4.644,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152150,Комсомольская улица 111,Парканы,46.82599,29.51951,4.58,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152151,Комсомольская улица 37,Парканы,46.83211,29.51584,3.945,,,,source-boundaries.geojson#bender (relation 12463379),,18,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152152,Комсомольская улица 39,Парканы,46.83172,29.516,3.99,,,,source-boundaries.geojson#bender (relation 12463379),,18,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152154,Комсомольская улица 42,Парканы,46.83159,29.51541,3.862,,,,source-boundaries.geojson#bender (relation 12463379),,18,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,2
n2323152155,Пионерская улица 98,Парканы,46.82624,29.51868,4.517,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152157,Коммунистическая улица 41,Парканы,46.82472,29.51984,4.746,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323152159,Комсомольская улица 100,Парканы,46.82391,29.52039,4.819,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2323343667,Пионерская улица 2,Парканы,46.82494,29.51491,4.341,,,,source-boundaries.geojson#bender (relation 12463379),,20,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
