address_id,territory,route_km,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,geographic_zone_analytics_only,taxi_reference,client_saving,driver_gap,passes_old_balanced
n2321749475,Гиска,6.302,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749476,Гиска,6.39,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749477,Гиска,6.477,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749478,Гиска,6.484,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749479,Гиска,6.366,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749482,Гиска,6.385,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749483,Гиска,6.322,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749484,Гиска,6.17,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749485,Гиска,6.229,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749486,Гиска,6.177,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749487,Гиска,5.714,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749488,Гиска,5.771,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749489,Гиска,5.77,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749490,Гиска,5.969,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749491,Гиска,5.961,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749492,Гиска,5.809,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749493,Гиска,5.878,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749494,Гиска,5.804,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321749495,Гиска,5.812,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2321833111,Бендеры,5.725,0.0,25,0,25,CITY_OK,3,34.35,9.35,4.35,False
n2321834521,Бендеры,5.562,0.0,25,0,25,CITY_OK,3,33.37,8.37,3.37,False
n2321834524,Бендеры,5.42,0.0,24,0,24,CITY_OK,3,32.52,8.52,3.52,False
n2321834527,Бендеры,5.414,0.0,24,0,24,CITY_OK,3,32.48,8.48,3.48,False
n2321834534,Бендеры,5.375,0.0,24,0,24,CITY_OK,3,32.25,8.25,3.25,False
n2321855312,Бендеры,5.202,0.0,23,0,23,CITY_OK,3,31.21,8.21,3.21,False
n2321855313,Бендеры,5.16,0.0,23,0,23,CITY_OK,3,30.96,7.96,2.96,False
n2321855335,Бендеры,5.328,0.0,24,0,24,CITY_OK,3,31.97,7.97,2.97,False
n2321855336,Бендеры,5.264,0.0,24,0,24,CITY_OK,3,31.58,7.58,2.58,True
n2321951516,Бендеры,5.228,0.0,23,0,23,CITY_OK,3,31.37,8.37,3.37,False
n2321951519,Бендеры,5.294,0.0,24,0,24,CITY_OK,3,31.76,7.76,2.76,False
n2321951523,Бендеры,5.1,0.0,23,0,23,CITY_OK,3,30.6,7.6,2.6,False
n2321993999,Бендеры,5.136,0.0,23,0,23,CITY_OK,3,30.82,7.82,2.82,False
n2321994003,Бендеры,5.071,0.0,23,0,23,CITY_OK,3,30.43,7.43,2.43,True
n2321994021,Бендеры,5.038,0.0,23,0,23,CITY_OK,3,30.23,7.23,2.23,True
n2321994025,Бендеры,5.266,0.0,24,0,24,CITY_OK,3,31.6,7.6,2.6,True
n2322107937,Бендеры,4.379,0.0,20,0,20,CITY_OK,3,26.27,6.27,1.27,True
n2322107940,Бендеры,6.515,0.0,29,0,29,CITY_OK,4,39.09,10.09,5.09,False
n2322107942,Бендеры,6.325,0.0,28,0,28,CITY_OK,4,37.95,9.95,4.95,False
n2322107948,Бендеры,6.543,0.0,29,0,29,CITY_OK,4,39.26,10.26,5.26,False
n2322107950,Бендеры,6.431,0.0,28,0,28,CITY_OK,4,38.59,10.59,5.59,False
n2322107952,Бендеры,6.373,0.0,28,0,28,CITY_OK,4,38.24,10.24,5.24,False
n2322107953,Бендеры,6.288,0.0,28,0,28,CITY_OK,4,37.73,9.73,4.73,False
n2322107954,Бендеры,6.368,0.0,28,0,28,CITY_OK,4,38.21,10.21,5.21,False
n2322107955,Бендеры,6.181,0.0,27,0,27,CITY_OK,4,37.09,10.09,5.09,False
n2322107956,Бендеры,6.191,0.0,27,0,27,CITY_OK,4,37.15,10.15,5.15,False
n2322107957,Бендеры,6.646,0.0,29,0,29,CITY_OK,4,39.88,10.88,5.88,False
n2322112853,Бендеры,6.527,0.0,29,0,29,CITY_OK,4,39.16,10.16,5.16,False
n2322112854,Бендеры,6.434,0.0,28,0,28,CITY_OK,4,38.6,10.6,5.6,False
n2322118077,Бендеры,6.171,0.0,27,0,27,CITY_OK,4,37.03,10.03,5.03,False
n2322118089,Бендеры,4.968,0.0,22,0,22,CITY_OK,3,29.81,7.81,2.81,False
n2322916164,Бендеры,1.497,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2322916165,Бендеры,1.532,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2322975402,Бендеры,1.686,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2322975403,Бендеры,1.688,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323031531,Бендеры,1.492,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323051089,Бендеры,0.903,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323051105,Бендеры,0.71,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323119091,Бендеры,0.832,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323152058,Парканы,4.551,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152060,Парканы,5.464,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152061,Парканы,5.428,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152062,Парканы,5.748,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152063,Парканы,5.785,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152064,Парканы,5.654,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152065,Парканы,5.691,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152066,Парканы,5.684,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152068,Парканы,5.266,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152069,Парканы,5.396,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152070,Парканы,5.191,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152072,Парканы,5.443,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152073,Парканы,5.508,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152075,Парканы,5.549,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152078,Парканы,5.396,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152080,Парканы,4.378,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152081,Парканы,4.384,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152082,Парканы,5.25,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152083,Парканы,5.227,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152090,Парканы,3.325,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152091,Парканы,3.312,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152094,Парканы,3.594,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152095,Парканы,3.618,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152097,Парканы,3.786,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152098,Парканы,3.786,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152099,Парканы,3.958,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152107,Парканы,5.004,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152108,Парканы,4.922,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152109,Парканы,4.853,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152111,Парканы,4.902,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152112,Парканы,4.888,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152115,Парканы,5.463,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152117,Парканы,4.181,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152118,Парканы,4.216,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152119,Парканы,4.178,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152120,Парканы,4.228,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152121,Парканы,4.83,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152122,Парканы,4.826,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152123,Парканы,4.755,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152124,Парканы,4.886,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152125,Парканы,4.918,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152126,Парканы,4.83,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152127,Парканы,4.796,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152128,Парканы,5.374,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152130,Парканы,5.62,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152131,Парканы,5.626,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323152132,Парканы,5.54,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152138,Парканы,4.12,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152139,Парканы,4.118,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152140,Парканы,4.122,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152145,Парканы,4.803,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152146,Парканы,4.796,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152148,Парканы,4.598,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152149,Парканы,4.644,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152150,Парканы,4.58,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152151,Парканы,3.945,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152152,Парканы,3.99,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152154,Парканы,3.862,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323152155,Парканы,4.517,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152157,Парканы,4.746,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323152159,Парканы,4.819,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323214983,Бендеры,0.934,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323214991,Бендеры,0.834,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323220898,Бендеры,0.904,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323227009,Бендеры,1.111,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323261760,Бендеры,1.033,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323263963,Бендеры,0.795,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323270281,Бендеры,1.161,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323271510,Бендеры,1.041,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323280410,Бендеры,1.266,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323280446,Бендеры,1.51,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323343667,Парканы,4.341,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343668,Парканы,5.392,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343670,Парканы,3.733,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323343672,Парканы,3.724,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323343677,Парканы,3.807,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323343678,Парканы,4.406,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343679,Парканы,4.404,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343680,Парканы,4.509,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343681,Парканы,4.402,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343682,Парканы,4.315,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343683,Парканы,4.321,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343684,Парканы,4.475,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343685,Парканы,4.545,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343687,Парканы,4.55,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343688,Парканы,4.689,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343689,Парканы,4.681,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343690,Парканы,4.766,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343691,Парканы,4.917,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343692,Парканы,4.91,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343693,Парканы,4.752,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343694,Парканы,4.843,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343695,Парканы,5.118,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343700,Парканы,4.793,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343701,Парканы,5.155,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343702,Парканы,5.451,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343703,Парканы,5.168,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343704,Парканы,5.431,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343707,Парканы,4.833,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343708,Парканы,4.871,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343709,Парканы,5.097,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343710,Парканы,5.078,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343711,Парканы,3.167,,15,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323343713,Парканы,3.576,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323343723,Парканы,4.284,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343724,Парканы,4.305,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323343727,Парканы,4.752,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352001,Парканы,3.345,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323352002,Парканы,3.496,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323352005,Парканы,4.443,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352006,Парканы,4.333,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352009,Парканы,3.841,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323352013,Парканы,3.986,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323352014,Парканы,4.036,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323352015,Парканы,4.146,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352016,Парканы,4.15,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352017,Парканы,4.18,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352018,Парканы,4.219,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323352019,Парканы,4.322,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323366443,Бендеры,1.409,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
n2323407123,Парканы,3.791,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407145,Парканы,3.776,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407148,Парканы,4.808,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407151,Парканы,4.191,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407154,Парканы,4.007,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407157,Парканы,4.032,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407160,Парканы,4.135,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407164,Парканы,4.727,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407172,Парканы,4.584,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407177,Парканы,4.592,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407189,Парканы,4.908,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407192,Парканы,4.942,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407206,Парканы,4.487,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407211,Парканы,4.322,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407215,Парканы,4.309,,20,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407230,Парканы,5.125,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407234,Парканы,5.292,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407237,Парканы,5.616,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407240,Парканы,5.613,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407244,Парканы,5.638,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407247,Парканы,5.631,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407249,Парканы,5.965,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407252,Парканы,6.065,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407255,Парканы,6.557,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407258,Парканы,6.515,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407261,Парканы,6.554,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407267,Парканы,7.111,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407271,Парканы,7.112,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323407278,Парканы,3.286,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407281,Парканы,3.93,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407284,Парканы,3.394,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407286,Парканы,3.391,,16,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2323407288,Парканы,4.074,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407289,Парканы,4.122,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407290,Парканы,4.17,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407291,Парканы,4.167,,19,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407292,Парканы,4.808,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407293,Парканы,4.645,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407294,Парканы,4.647,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407295,Парканы,4.627,,21,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407298,Парканы,4.801,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407299,Парканы,4.862,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407300,Парканы,4.988,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323407301,Парканы,5.058,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323452875,Бендеры,3.567,0.0,17,0,17,CITY_OK,2,21.4,4.4,-0.6,False
n2323574994,Бендеры,2.858,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
n2323574999,Бендеры,2.883,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
n2323588975,Парканы,5.051,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323588981,Парканы,5.489,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323588984,Парканы,5.716,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323588987,Парканы,5.729,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323588990,Парканы,5.794,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323588993,Парканы,5.858,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323588999,Парканы,6.335,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589005,Парканы,5.313,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589008,Парканы,5.302,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589013,Парканы,5.4,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589016,Парканы,5.408,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589027,Парканы,5.144,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589031,Парканы,5.173,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589034,Парканы,5.723,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589038,Парканы,5.723,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589045,Парканы,6.136,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589056,Парканы,6.441,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589062,Парканы,4.95,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589065,Парканы,4.988,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589068,Парканы,4.994,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589071,Парканы,5.023,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589077,Парканы,5.576,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589084,Парканы,5.662,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589087,Парканы,5.969,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589090,Парканы,6.01,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589094,Парканы,6.007,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589098,Парканы,5.162,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589099,Парканы,5.787,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589100,Парканы,5.686,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589102,Парканы,5.227,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589104,Парканы,5.258,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589109,Парканы,5.26,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323589112,Парканы,5.793,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589115,Парканы,5.796,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589118,Парканы,5.832,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589121,Парканы,5.835,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589124,Парканы,6.206,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589127,Парканы,6.156,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589130,Парканы,6.964,,30,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323589133,Парканы,7.027,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323672952,Бендеры,3.747,0.0,17,0,17,CITY_OK,2,22.48,5.48,0.48,True
n2323674179,Парканы,5.495,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323674180,Парканы,5.46,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323674181,Парканы,5.476,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2323674182,Парканы,5.561,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323674183,Парканы,6.145,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323674184,Парканы,6.095,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323674185,Парканы,6.47,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2323674187,Парканы,7.151,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
